500,1,35.451760
500,2,59.312685
500,4,59.000307
500,8,59.415802
500,16,59.321163
500,32,59.424703
1000,1,9.334138
1000,2,17.727541
1000,4,32.515027
1000,8,58.006403
1000,16,59.080143
1000,32,56.652364
2000,1,2.306294
2000,2,4.472525
2000,4,8.408974
2000,8,14.867712
2000,16,21.656825
2000,32,19.4781101000,1,8.622728
1000,1,8.671137
